checking_account,duration,credit_history,purpose,credit_amount,savings_account,employment,installment_rate,personal_status,other_debtors,residence_since,property,age,other_installments,housing,existing_credits,dependents,foreign_worker,Score,Bad,Split
1.176263222898176,24,0.733740577525199,0.41006281735679384,2578,1.0986122886681098,0.2355660713127669,2,0.165547606523481,0.0005250722094907142,2,-0.034191364748279426,34,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,763,0,train
-0.4013917827205285,30,0.733740577525199,-0.359200487698769,4249,-0.2713578444628324,-0.3192304301867068,4,0.1385189341355617,0.0005250722094907142,2,-0.034191364748279426,28,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,432,1,train
1.176263222898176,36,-0.08831861697739624,0.41006281735679384,3835,0.7042460736279941,0.2355660713127669,2,-0.23534083455727162,0.0005250722094907142,4,0.46103495926297494,45,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,662,0,train
-0.4013917827205285,12,-1.3581234841531942,1.2321436812926323,1410,-0.2713578444628324,-0.03210324538441743,2,0.165547606523481,0.0005250722094907142,2,0.46103495926297494,31,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,573,0,train
-0.8180987056949414,18,-0.08831861697739624,-0.0955565155612054,3650,-0.2713578444628324,-0.4708202891522916,1,-0.23534083455727162,0.0005250722094907142,4,-0.034191364748279426,22,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,412,0,train
-0.4013917827205285,15,-0.08831861697739624,-0.2876820724517809,1514,-0.1395518804061056,-0.03210324538441743,4,0.165547606523481,0.5877866649021191,2,0.46103495926297494,22,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,515,0,train
-0.8180987056949414,21,-0.08831861697739624,0.41006281735679384,2606,-0.2713578444628324,-0.4708202891522916,4,-0.23534083455727162,0.0005250722094907142,4,-0.028573372444056,28,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,384,0,train
-0.8180987056949414,24,-0.08831861697739624,-0.0955565155612054,1747,-0.2713578444628324,-0.4708202891522916,4,0.165547606523481,-0.6021754023542187,1,-0.028573372444056,24,0.12117862465752169,0.19415601444095756,1,1,1.262915339959386,463,0,train
0.4054651081081644,12,-0.08831861697739624,-0.0955565155612054,2251,-0.2713578444628324,-0.03210324538441743,1,-0.23534083455727162,0.0005250722094907142,2,-0.034191364748279426,46,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,563,0,train
1.176263222898176,18,-0.08831861697739624,-0.359200487698769,1820,-0.2713578444628324,-0.03210324538441743,2,0.1385189341355617,0.0005250722094907142,2,-0.028573372444056,30,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,586,0,train
-0.4013917827205285,10,-1.1349799328389847,0.41006281735679384,1048,-0.2713578444628324,-0.03210324538441743,4,0.165547606523481,0.0005250722094907142,4,0.46103495926297494,23,-0.4595323293784402,0.19415601444095756,1,1,-0.03486726879564034,440,0,train
-0.8180987056949414,48,-0.08831861697739624,0.41006281735679384,6999,-0.2713578444628324,0.39441527192157944,1,0.1385189341355617,0.5877866649021191,1,0.46103495926297494,34,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,537,1,train
-0.4013917827205285,48,-0.08515780834030683,-0.5108256237659907,7582,-0.1395518804061056,-0.3192304301867068,2,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,31,0.12117862465752169,-0.4726044109457929,1,1,-0.03486726879564034,356,0,train
-0.8180987056949414,24,-0.08831861697739624,-0.359200487698769,2303,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,-0.6021754023542187,1,0.46103495926297494,45,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,426,1,train
-0.8180987056949414,21,-0.08831861697739624,-0.359200487698769,3763,0.7042460736279941,0.39441527192157944,2,0.165547606523481,-0.6021754023542187,2,0.46103495926297494,24,0.12117862465752169,0.19415601444095756,1,1,1.262915339959386,613,0,train
1.176263222898176,24,-0.08831861697739624,0.41006281735679384,1278,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,1,0.46103495926297494,36,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,624,0,train
1.176263222898176,10,-0.08831861697739624,0.41006281735679384,1924,-0.2713578444628324,-0.03210324538441743,1,0.165547606523481,0.0005250722094907142,4,-0.028573372444056,38,0.12117862465752169,0.19415601444095756,1,1,1.262915339959386,774,0,train
0.4054651081081644,15,-0.08831861697739624,0.41006281735679384,2327,-0.2713578444628324,-0.4708202891522916,2,-0.23534083455727162,0.0005250722094907142,3,0.46103495926297494,25,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,545,1,train
-0.8180987056949414,18,-0.08831861697739624,0.41006281735679384,3509,-0.2713578444628324,0.39441527192157944,4,-0.23534083455727162,0.5877866649021191,1,0.46103495926297494,25,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,503,0,train
-0.8180987056949414,30,-0.08831861697739624,-0.0955565155612054,2406,-0.2713578444628324,0.39441527192157944,4,-0.23534083455727162,0.0005250722094907142,4,0.46103495926297494,23,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,406,1,train
-0.4013917827205285,12,-0.08831861697739624,0.41006281735679384,2930,-0.2713578444628324,0.39441527192157944,2,-0.23534083455727162,0.0005250722094907142,1,0.46103495926297494,27,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,555,0,train
-0.8180987056949414,24,-0.08831861697739624,0.7738360918100882,2812,0.7042460736279941,0.2355660713127669,2,-0.23534083455727162,0.0005250722094907142,4,0.46103495926297494,26,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,563,0,train
1.176263222898176,9,-0.08831861697739624,-0.23052365861183224,1449,-0.2713578444628324,0.39441527192157944,3,-0.23534083455727162,0.0005250722094907142,2,-0.034191364748279426,27,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,575,0,train
1.176263222898176,24,-0.08831861697739624,-0.0955565155612054,929,0.7042460736279941,0.39441527192157944,4,0.165547606523481,0.0005250722094907142,2,-0.034191364748279426,31,-0.4595323293784402,0.19415601444095756,1,1,-0.03486726879564034,594,0,train
-0.4013917827205285,24,-0.08515780834030683,-0.0955565155612054,2333,0.7042460736279941,-0.4708202891522916,4,0.165547606523481,0.0005250722094907142,2,-0.028573372444056,29,-0.4836298809575007,0.19415601444095756,1,1,-0.03486726879564034,436,0,train
1.176263222898176,10,-0.08831861697739624,-0.359200487698769,1597,0.7060505853958533,-0.03210324538441743,3,0.165547606523481,0.0005250722094907142,2,-0.5860823611235859,40,0.12117862465752169,-0.4044452202074189,1,2,1.262915339959386,678,0,train
1.176263222898176,6,-0.08831861697739624,0.41006281735679384,2108,-0.2713578444628324,0.39441527192157944,2,0.1385189341355617,0.0005250722094907142,2,0.46103495926297494,29,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,675,0,train
1.176263222898176,9,-0.08831861697739624,-0.15415067982725836,1236,-0.2713578444628324,-0.4708202891522916,1,-0.23534083455727162,0.0005250722094907142,4,0.46103495926297494,23,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,567,0,train
1.176263222898176,12,-0.08831861697739624,-0.359200487698769,2390,0.7042460736279941,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,3,-0.034191364748279426,50,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,639,0,train
-0.8180987056949414,12,-0.08831861697739624,-0.359200487698769,1228,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,2,0.46103495926297494,24,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,417,1,train
-0.8180987056949414,12,-0.08831861697739624,-0.0955565155612054,3590,-0.2713578444628324,-0.03210324538441743,2,0.165547606523481,-0.6021754023542187,2,-0.028573372444056,29,0.12117862465752169,0.19415601444095756,1,2,-0.03486726879564034,444,0,train
1.176263222898176,24,0.733740577525199,-0.359200487698769,2022,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,4,-0.034191364748279426,37,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,541,0,train
-0.8180987056949414,12,0.733740577525199,-0.359200487698769,691,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,3,-0.028573372444056,35,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,503,1,train
-0.4013917827205285,18,-0.08831861697739624,0.41006281735679384,866,-0.2713578444628324,-0.03210324538441743,4,0.1385189341355617,0.5877866649021191,2,0.46103495926297494,25,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,552,0,train
-0.4013917827205285,15,-1.3581234841531942,-0.359200487698769,1778,-0.2713578444628324,-0.4708202891522916,2,-0.23534083455727162,0.0005250722094907142,1,0.46103495926297494,26,0.12117862465752169,-0.4044452202074189,2,1,-0.03486726879564034,361,1,train
1.176263222898176,30,-0.08831861697739624,0.7738360918100882,4811,0.7042460736279941,0.39441527192157944,2,-0.23534083455727162,0.0005250722094907142,4,-0.028573372444056,24,-0.4595323293784402,-0.4044452202074189,1,1,-0.03486726879564034,602,0,train
1.176263222898176,12,0.733740577525199,0.41006281735679384,1934,-0.2713578444628324,0.2355660713127669,2,0.165547606523481,0.0005250722094907142,2,-0.5860823611235859,26,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,680,0,train
-0.4013917827205285,12,-0.08831861697739624,0.41006281735679384,1092,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.5877866649021191,4,0.46103495926297494,49,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,538,0,train
-0.8180987056949414,18,-0.08831861697739624,0.41006281735679384,1882,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,4,-0.034191364748279426,25,-0.4836298809575007,-0.4044452202074189,2,1,-0.03486726879564034,365,1,train
-0.4013917827205285,24,-0.08831861697739624,0.7738360918100882,2760,0.7042460736279941,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,36,-0.4836298809575007,-0.4726044109457929,1,1,-0.03486726879564034,502,0,train
-0.4013917827205285,36,-0.08831861697739624,-0.2876820724517809,2384,-0.2713578444628324,-0.4708202891522916,4,0.165547606523481,0.0005250722094907142,1,-0.5860823611235859,33,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,357,1,train
-0.4013917827205285,12,-0.08831861697739624,-0.23052365861183224,841,-0.1395518804061056,0.39441527192157944,2,-0.23534083455727162,0.0005250722094907142,4,0.46103495926297494,23,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,511,0,train
-0.4013917827205285,36,-1.3581234841531942,0.41006281735679384,3804,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,1,-0.034191364748279426,42,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,372,1,train
-0.4013917827205285,24,-0.08515780834030683,-0.359200487698769,1965,0.7042460736279941,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,4,-0.034191364748279426,42,0.12117862465752169,-0.4044452202074189,2,1,-0.03486726879564034,444,0,train
-0.8180987056949414,12,0.733740577525199,-0.359200487698769,2121,-0.2713578444628324,-0.03210324538441743,4,0.165547606523481,0.0005250722094907142,2,-0.028573372444056,30,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,472,0,train
1.176263222898176,6,-0.08831861697739624,-0.359200487698769,3518,-0.2713578444628324,-0.03210324538441743,2,0.165547606523481,0.5877866649021191,3,-0.028573372444056,26,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,607,0,train
1.176263222898176,24,0.733740577525199,-0.23052365861183224,4526,-0.2713578444628324,-0.03210324538441743,3,0.165547606523481,0.0005250722094907142,2,0.46103495926297494,74,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,631,0,train
-0.8180987056949414,12,-0.08831861697739624,-0.0955565155612054,1858,-0.2713578444628324,-0.4708202891522916,4,-0.23534083455727162,0.0005250722094907142,1,-0.034191364748279426,22,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,361,0,train
-0.8180987056949414,8,0.733740577525199,-0.5108256237659907,1164,-0.2713578444628324,0.2355660713127669,3,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,51,-0.4836298809575007,-0.4726044109457929,2,2,-0.03486726879564034,421,0,train
1.176263222898176,12,-0.08515780834030683,-0.2876820724517809,1555,1.0986122886681098,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,55,0.12117862465752169,-0.4726044109457929,2,2,-0.03486726879564034,613,1,train
0.4054651081081644,15,-0.08831861697739624,-0.23052365861183224,2687,-0.2713578444628324,0.39441527192157944,2,0.165547606523481,0.0005250722094907142,4,-0.028573372444056,26,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,559,0,train
0.4054651081081644,36,-0.08831861697739624,0.41006281735679384,3913,-0.2713578444628324,-0.03210324538441743,2,0.165547606523481,0.0005250722094907142,2,0.46103495926297494,23,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,565,0,train
-0.4013917827205285,24,0.733740577525199,-0.5108256237659907,11938,-0.2713578444628324,-0.03210324538441743,2,0.165547606523481,-0.6021754023542187,3,-0.034191364748279426,39,0.12117862465752169,0.19415601444095756,2,2,-0.03486726879564034,415,1,train
-0.4013917827205285,12,-0.08831861697739624,-0.359200487698769,888,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.034191364748279426,41,-0.4836298809575007,0.19415601444095756,1,2,-0.03486726879564034,431,1,train
1.176263222898176,24,0.733740577525199,0.41006281735679384,1516,1.0986122886681098,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,1,0.46103495926297494,43,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,684,0,train
-0.8180987056949414,24,-0.08831861697739624,-0.23052365861183224,6568,-0.2713578444628324,-0.03210324538441743,2,0.1385189341355617,0.0005250722094907142,2,-0.034191364748279426,21,-0.4595323293784402,0.19415601444095756,1,1,-0.03486726879564034,390,0,train
-0.4013917827205285,30,0.733740577525199,-0.0955565155612054,8386,-0.2713578444628324,0.39441527192157944,2,0.165547606523481,0.0005250722094907142,2,-0.028573372444056,49,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,537,1,train
-0.8180987056949414,12,-0.08831861697739624,-0.359200487698769,1274,-0.2713578444628324,-0.4708202891522916,3,-0.23534083455727162,0.0005250722094907142,1,0.46103495926297494,37,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,417,1,train
-0.4013917827205285,20,-0.08515780834030683,0.7738360918100882,7057,0.7042460736279941,0.39441527192157944,3,0.165547606523481,0.0005250722094907142,4,-0.028573372444056,36,-0.4836298809575007,-0.4044452202074189,2,2,-0.03486726879564034,517,0,train
1.176263222898176,18,-0.08831861697739624,-0.0955565155612054,1533,-0.2713578444628324,-0.4708202891522916,4,0.1385189341355617,-0.6021754023542187,1,-0.028573372444056,43,0.12117862465752169,0.19415601444095756,1,2,-0.03486726879564034,491,1,train
-0.4013917827205285,18,-0.08831861697739624,-0.23052365861183224,1941,1.0986122886681098,-0.03210324538441743,4,0.165547606523481,0.0005250722094907142,2,-0.028573372444056,35,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,544,0,train
-0.8180987056949414,6,0.733740577525199,-0.0955565155612054,1872,-0.2713578444628324,-0.3192304301867068,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,36,0.12117862465752169,-0.4726044109457929,3,1,-0.03486726879564034,441,0,train
1.176263222898176,12,-0.08831861697739624,-0.6061358035703156,1393,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.028573372444056,47,-0.4836298809575007,0.19415601444095756,3,2,-0.03486726879564034,496,0,train
-0.4013917827205285,24,-1.3581234841531942,-0.23052365861183224,4241,-0.2713578444628324,-0.03210324538441743,1,0.165547606523481,0.0005250722094907142,4,0.46103495926297494,36,0.12117862465752169,0.19415601444095756,3,1,-0.03486726879564034,459,1,train
-0.4013917827205285,24,-0.08831861697739624,0.7738360918100882,11560,-0.2713578444628324,-0.03210324538441743,1,-0.23534083455727162,0.0005250722094907142,4,-0.034191364748279426,23,0.12117862465752169,-0.4044452202074189,2,1,-0.03486726879564034,464,1,train
-0.8180987056949414,42,-0.08515780834030683,0.41006281735679384,4370,-0.2713578444628324,0.39441527192157944,3,0.165547606523481,0.0005250722094907142,2,-0.028573372444056,26,-0.4836298809575007,0.19415601444095756,2,2,-0.03486726879564034,404,1,train
0.4054651081081644,42,-1.3581234841531942,-0.23052365861183224,6289,-0.2713578444628324,-0.4708202891522916,2,-0.4418327522790392,0.0005250722094907142,1,-0.028573372444056,33,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,337,0,train
-0.4013917827205285,36,-0.08831861697739624,0.41006281735679384,2671,-0.1395518804061056,-0.03210324538441743,4,-0.23534083455727162,-0.6021754023542187,4,-0.5860823611235859,50,0.12117862465752169,-0.4726044109457929,1,1,-0.03486726879564034,380,1,train
-0.4013917827205285,7,-0.08831861697739624,0.41006281735679384,2576,-0.2713578444628324,-0.03210324538441743,2,0.165547606523481,0.5877866649021191,2,0.46103495926297494,35,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,613,0,train
-0.4013917827205285,36,-1.3581234841531942,-0.23052365861183224,1953,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,61,0.12117862465752169,-0.4726044109457929,1,1,-0.03486726879564034,369,1,train
1.176263222898176,36,-0.08831861697739624,-0.0955565155612054,3349,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,2,-0.034191364748279426,28,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,484,1,train
-0.8180987056949414,15,0.733740577525199,-0.0955565155612054,1433,-0.2713578444628324,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,3,-0.028573372444056,25,0.12117862465752169,-0.4044452202074189,2,1,-0.03486726879564034,426,0,train
-0.8180987056949414,14,-0.08831861697739624,-0.359200487698769,3973,-0.2713578444628324,-0.3192304301867068,1,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,22,0.12117862465752169,-0.4726044109457929,1,1,-0.03486726879564034,428,0,train
-0.8180987056949414,30,-0.08831861697739624,0.41006281735679384,2522,-0.2713578444628324,0.2355660713127669,1,0.165547606523481,0.5877866649021191,3,-0.028573372444056,39,0.12117862465752169,0.19415601444095756,1,2,-0.03486726879564034,564,0,train
-0.4013917827205285,12,-0.08515780834030683,0.41006281735679384,585,-0.2713578444628324,-0.03210324538441743,4,0.1385189341355617,-0.6021754023542187,4,0.46103495926297494,20,0.12117862465752169,-0.4044452202074189,2,1,-0.03486726879564034,473,0,train
1.176263222898176,30,-0.08831861697739624,0.41006281735679384,1867,0.7042460736279941,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.034191364748279426,58,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,670,0,train
1.176263222898176,15,0.733740577525199,0.41006281735679384,1471,-0.2713578444628324,-0.03210324538441743,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,35,0.12117862465752169,-0.4726044109457929,2,1,-0.03486726879564034,600,0,train
-0.8180987056949414,30,-1.3581234841531942,-0.0955565155612054,4583,-0.2713578444628324,-0.03210324538441743,2,-0.4418327522790392,0.5877866649021191,2,0.46103495926297494,32,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,382,0,train
-0.8180987056949414,24,-0.08831861697739624,0.41006281735679384,2439,-0.2713578444628324,-0.4708202891522916,4,-0.23534083455727162,0.0005250722094907142,4,0.46103495926297494,35,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,423,1,train
-0.4013917827205285,45,0.733740577525199,0.7738360918100882,4576,-0.1395518804061056,-0.3192304301867068,3,0.165547606523481,0.0005250722094907142,4,-0.034191364748279426,27,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,520,0,train
1.176263222898176,12,-1.1349799328389847,1.2321436812926323,3447,0.7060505853958533,-0.03210324538441743,4,-0.23534083455727162,0.0005250722094907142,3,0.46103495926297494,35,0.12117862465752169,0.19415601444095756,1,2,-0.03486726879564034,625,0,train
-0.8180987056949414,6,0.733740577525199,0.41006281735679384,1169,0.7042460736279941,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,0.46103495926297494,67,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,654,0,train
-0.4013917827205285,30,-0.08831861697739624,-0.0955565155612054,3832,-0.2713578444628324,-0.4708202891522916,2,0.1385189341355617,0.0005250722094907142,1,-0.028573372444056,22,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,447,0,train
-0.8180987056949414,24,-0.08831861697739624,-0.359200487698769,1207,-0.2713578444628324,-0.4708202891522916,4,-0.23534083455727162,0.0005250722094907142,4,-0.028573372444056,24,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,334,1,train
-0.4013917827205285,27,-0.08515780834030683,0.7738360918100882,5965,-0.2713578444628324,0.2355660713127669,1,0.165547606523481,0.0005250722094907142,2,-0.034191364748279426,30,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,570,0,train
0.4054651081081644,30,-0.08515780834030683,-0.23052365861183224,1908,-0.2713578444628324,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,0.46103495926297494,66,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,547,1,train
-0.4013917827205285,36,0.733740577525199,0.7738360918100882,5800,-0.2713578444628324,-0.03210324538441743,3,0.165547606523481,0.0005250722094907142,4,-0.034191364748279426,34,0.12117862465752169,0.19415601444095756,2,1,-0.03486726879564034,539,0,train
1.176263222898176,6,-0.08831861697739624,-0.0955565155612054,1543,1.0986122886681098,-0.03210324538441743,4,-0.4418327522790392,0.0005250722094907142,2,0.46103495926297494,33,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,622,0,train
-0.8180987056949414,24,-1.1349799328389847,-0.359200487698769,1193,-0.2713578444628324,-0.3192304301867068,1,-0.23534083455727162,-0.6021754023542187,4,-0.5860823611235859,29,0.12117862465752169,-0.4044452202074189,2,1,-0.03486726879564034,309,1,train
1.176263222898176,24,-0.08515780834030683,-0.23052365861183224,3863,-0.2713578444628324,-0.03210324538441743,1,0.165547606523481,0.0005250722094907142,2,-0.5860823611235859,32,0.12117862465752169,-0.4726044109457929,1,1,-0.03486726879564034,556,0,train
1.176263222898176,4,-0.08831861697739624,-0.0955565155612054,601,-0.2713578444628324,-0.4708202891522916,1,-0.23534083455727162,0.0005250722094907142,3,0.46103495926297494,23,0.12117862465752169,-0.4044452202074189,1,2,-0.03486726879564034,566,0,train
-0.8180987056949414,12,-0.08831861697739624,-0.15415067982725836,741,-0.1395518804061056,-0.3192304301867068,4,-0.23534083455727162,0.0005250722094907142,3,-0.028573372444056,22,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,407,1,train
1.176263222898176,24,-0.08831861697739624,0.41006281735679384,2284,-0.2713578444628324,0.39441527192157944,4,0.165547606523481,0.0005250722094907142,2,-0.034191364748279426,28,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,610,0,train
-0.8180987056949414,6,-0.08831861697739624,-0.0955565155612054,428,-0.2713578444628324,0.2355660713127669,2,-0.23534083455727162,0.0005250722094907142,1,-0.028573372444056,49,-0.4836298809575007,0.19415601444095756,1,1,-0.03486726879564034,459,0,train
-0.8180987056949414,20,0.733740577525199,-0.359200487698769,2235,-0.2713578444628324,-0.03210324538441743,4,0.1385189341355617,0.5877866649021191,2,-0.028573372444056,33,-0.4836298809575007,-0.4044452202074189,2,1,1.262915339959386,506,1,train
-0.8180987056949414,11,0.733740577525199,-0.359200487698769,3939,-0.2713578444628324,-0.03210324538441743,1,0.165547606523481,0.0005250722094907142,2,0.46103495926297494,40,0.12117862465752169,0.19415601444095756,2,2,-0.03486726879564034,536,0,train
1.176263222898176,12,0.733740577525199,-0.23052365861183224,1264,0.7042460736279941,0.2355660713127669,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,57,0.12117862465752169,-0.4044452202074189,1,1,-0.03486726879564034,658,0,train
-0.4013917827205285,24,0.733740577525199,0.41006281735679384,1216,-0.1395518804061056,-0.4708202891522916,4,0.165547606523481,0.0005250722094907142,4,-0.5860823611235859,38,-0.4836298809575007,0.19415601444095756,2,2,-0.03486726879564034,436,1,train
-0.4013917827205285,18,0.733740577525199,0.41006281735679384,1245,-0.2713578444628324,-0.03210324538441743,4,0.1385189341355617,0.0005250722094907142,2,-0.034191364748279426,33,0.12117862465752169,0.19415601444095756,1,1,-0.03486726879564034,546,1,train
1.176263222898176,48,-0.08515780834030683,0.41006281735679384,7238,0.7042460736279941,0.2355660713127669,3,0.165547606523481,0.0005250722094907142,3,-0.034191364748279426,32,-0.4836298809575007,0.19415601444095756,2,2,-0.03486726879564034,544,0,train
